Churn_Status,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total_Trans_Amt_Original,Total_Trans_Amt_Capped,Total_Amt_Chng_Original,Total_Amt_Chng_Capped,Credit_Limit_Original,Credit_Limit_Capped
0,56,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5,1,4,3110.0,2378,732.0,0.974,3395.0,75,0.829,0.765,3395.0,3395.0,0.974,0.974,3110.0,3110.0
0,41,M,4,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1734.0,857,877.0,0.752,4741.0,84,0.714,0.494,4741.0,4741.0,0.752,0.752,1734.0,1734.0
0,46,F,5,High School,Married,Unknown,Blue,36,5,3,0,3562.0,0,3562.0,0.753,4198.0,77,0.75,0.0,4198.0,4198.0,0.753,0.753,3562.0,3562.0
1,43,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,1536.0,0,1536.0,0.571,1973.0,36,0.333,0.0,1973.0,1973.0,0.571,0.571,1536.0,1536.0
0,39,M,4,High School,Married,$60K - $80K,Blue,32,4,2,2,19198.0,2218,16980.0,0.802,4423.0,90,0.667,0.116,4423.0,4423.0,0.802,0.802,19198.0,19198.0
0,42,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,2023.0,0.89,4804.0,66,0.737,0.554,4804.0,4804.0,0.89,0.89,4540.0,4540.0
0,45,F,5,Graduate,Divorced,Less than $40K,Blue,26,3,5,2,1438.3,1226,212.3,0.638,3889.0,60,0.818,0.852,3889.0,3889.0,0.638,0.638,1438.3,1438.3
0,54,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990.0,1747,243.0,0.924,5216.0,87,0.891,0.878,5216.0,5216.0,0.924,0.924,1990.0,1990.0
0,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337.0,65,0.512,0.304,3337.0,3337.0,0.475,0.475,3422.0,3422.0
0,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,728.0,0.66,4905.0,89,0.978,0.668,4905.0,4905.0,0.66,0.66,2192.0,2192.0
0,43,F,2,Unknown,Married,Less than $40K,Blue,33,4,2,2,5152.0,1713,3439.0,0.746,3919.0,57,1.036,0.332,3919.0,3919.0,0.746,0.746,5152.0,5152.0
0,41,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6,2,1,2515.0,1767,748.0,0.665,4388.0,67,0.675,0.703,4388.0,4388.0,0.665,0.665,2515.0,2515.0
1,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094.0,0,2094.0,0.897,2690.0,46,0.484,0.0,2690.0,2690.0,0.897,0.897,2094.0,2094.0
0,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,647.0,0.932,4634.0,54,0.862,0.661,4634.0,4634.0,0.932,0.932,1906.0,1906.0
1,42,M,5,Unknown,Married,$60K - $80K,Blue,22,6,2,4,5096.0,0,5096.0,0.808,2574.0,43,0.483,0.0,2574.0,2574.0,0.808,0.808,5096.0,5096.0
0,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792.0,62,0.722,0.0,4792.0,4792.0,0.843,0.843,2222.0,2222.0
0,42,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3,2,2,3015.0,0,3015.0,0.927,4277.0,80,0.951,0.0,4277.0,4277.0,0.927,0.927,3015.0,3015.0
0,48,M,3,Uneducated,Single,$40K - $60K,Blue,36,6,3,2,3786.0,0,3786.0,0.715,3403.0,70,0.489,0.0,3403.0,3403.0,0.715,0.715,3786.0,3786.0
0,39,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,12078.0,1687,10391.0,0.482,2384.0,52,1.167,0.14,2384.0,2384.0,0.482,0.482,12078.0,12078.0
0,48,F,3,College,Single,Unknown,Blue,38,3,3,3,6448.0,1087,5361.0,0.868,4990.0,85,0.667,0.169,4990.0,4990.0,0.868,0.868,6448.0,6448.0
1,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.0,0,5398.0,0.621,1887.0,36,0.333,0.0,1887.0,1887.0,0.621,0.621,5398.0,5398.0
1,59,F,2,Uneducated,Married,Less than $40K,Blue,51,5,5,4,1438.3,0,1438.3,0.656,2146.0,44,0.63,0.0,2146.0,2146.0,0.656,0.656,1438.3,1438.3
1,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,0.835,2527.0,49,0.69,0.0,2527.0,2527.0,0.835,0.835,1438.3,1438.3
0,48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,2620.0,2081,539.0,0.99,4867.0,67,0.763,0.794,4867.0,4867.0,0.99,0.99,2620.0,2620.0
0,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435.0,0,13435.0,0.747,3575.0,56,1.154,0.0,3575.0,3575.0,0.747,0.747,13435.0,13435.0
0,43,F,3,Doctorate,Married,Less than $40K,Blue,29,4,2,3,3186.0,2517,669.0,0.59,4197.0,84,0.909,0.79,4197.0,4197.0,0.59,0.59,3186.0,3186.0
0,42,F,4,Graduate,Married,$40K - $60K,Blue,27,3,1,1,1950.0,1062,888.0,0.48,3873.0,76,0.854,0.545,3873.0,3873.0,0.48,0.48,1950.0,1950.0
0,63,M,0,Doctorate,Single,Less than $40K,Blue,54,5,2,0,7098.0,2224,4874.0,0.864,3465.0,59,0.788,0.313,3465.0,3465.0,0.864,0.864,7098.0,7098.0
0,42,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,2250.0,1788,462.0,0.523,4908.0,71,1.152,0.795,4908.0,4908.0,0.523,0.523,2250.0,2250.0
0,45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,23836.25,2038,22660.75,1.007,4067.0,75,1.172,0.059,4067.0,4067.0,1.007,1.007,23836.25,23836.25
0,58,F,1,Doctorate,Married,Less than $40K,Blue,47,5,3,4,2495.0,2061,434.0,0.849,4399.0,70,0.707,0.826,4399.0,4399.0,0.849,0.849,2495.0,2495.0
0,39,F,2,High School,Married,Less than $40K,Blue,32,5,3,1,3086.0,2213,873.0,0.695,4684.0,81,0.8,0.717,4684.0,4684.0,0.695,0.695,3086.0,3086.0
0,53,F,2,Graduate,Married,Less than $40K,Blue,49,4,2,4,1520.0,0,1520.0,0.566,4256.0,73,0.622,0.0,4256.0,4256.0,0.566,0.566,1520.0,1520.0
1,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043.0,2517,1526.0,0.602,2600.0,47,0.621,0.623,2600.0,2600.0,0.602,0.602,4043.0,4043.0
0,65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599.0,1438,3161.0,0.832,4208.0,69,0.865,0.313,4208.0,4208.0,0.832,0.832,4599.0,4599.0
1,38,F,4,Unknown,Married,Less than $40K,Blue,26,3,2,2,1438.3,0,1438.3,0.777,2264.0,39,0.625,0.0,2264.0,2264.0,0.777,0.777,1438.3,1438.3
0,55,F,3,Graduate,Unknown,Unknown,Blue,36,4,3,3,7869.0,1251,6618.0,0.722,4314.0,83,0.729,0.159,4314.0,4314.0,0.722,0.722,7869.0,7869.0
0,60,F,1,Unknown,Unknown,$40K - $60K,Blue,48,3,3,4,5362.0,2057,3305.0,0.763,4205.0,83,0.766,0.384,4205.0,4205.0,0.763,0.763,5362.0,5362.0
0,60,M,0,Doctorate,Unknown,$40K - $60K,Silver,53,4,2,1,16541.0,1428,15113.0,0.846,4352.0,82,0.907,0.086,4352.0,4352.0,0.846,0.846,16541.0,16541.0
0,45,F,2,Uneducated,Single,Less than $40K,Blue,38,3,2,1,7486.0,1758,5728.0,0.613,4604.0,70,0.707,0.235,4604.0,4604.0,0.613,0.613,7486.0,7486.0
0,42,F,5,Uneducated,Single,Less than $40K,Blue,36,6,3,1,1438.3,0,1438.3,0.813,4653.0,78,0.95,0.0,4653.0,4653.0,0.813,0.813,1438.3,1438.3
0,51,F,2,Graduate,Single,Unknown,Blue,32,3,3,1,8365.0,1504,6861.0,0.679,4778.0,88,0.956,0.18,4778.0,4778.0,0.679,0.679,8365.0,8365.0
1,56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846.0,0,2846.0,0.747,2122.0,44,0.419,0.0,2122.0,2122.0,0.747,0.747,2846.0,2846.0
0,49,F,4,Doctorate,Single,Less than $40K,Blue,42,5,1,4,7789.0,957,6832.0,0.724,3412.0,70,0.842,0.123,3412.0,3412.0,0.724,0.724,7789.0,7789.0
1,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3,170,1268.3,0.889,2527.0,45,0.406,0.118,2527.0,2527.0,0.889,0.889,1438.3,1438.3
1,48,F,2,College,Married,Unknown,Blue,37,5,2,4,2220.0,0,2220.0,0.737,2456.0,45,0.452,0.0,2456.0,2456.0,0.737,0.737,2220.0,2220.0
0,48,M,3,Unknown,Married,$120K +,Blue,43,5,3,0,6626.0,1558,5068.0,1.02,2838.0,49,1.172,0.235,2838.0,2838.0,1.02,1.02,6626.0,6626.0
0,46,F,2,Graduate,Married,Unknown,Blue,36,6,2,1,5547.0,0,5547.0,0.85,4585.0,79,0.795,0.0,4585.0,4585.0,0.85,0.85,5547.0,5547.0
0,37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734.0,987,747.0,0.879,4727.0,67,0.914,0.569,4727.0,4727.0,0.879,0.879,1734.0,1734.0
0,41,F,4,Unknown,Married,Less than $40K,Blue,31,4,3,4,2934.0,933,2001.0,0.898,4253.0,66,0.737,0.318,4253.0,4253.0,0.898,0.898,2934.0,2934.0
0,44,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527.0,2070,12457.0,0.525,3965.0,58,0.568,0.142,3965.0,3965.0,0.525,0.525,14527.0,14527.0
0,48,F,4,Uneducated,Single,Less than $40K,Blue,37,6,3,4,2646.0,872,1774.0,0.865,4246.0,80,0.739,0.33,4246.0,4246.0,0.865,0.865,2646.0,2646.0
0,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185.0,1556,6629.0,0.806,4527.0,83,0.93,0.19,4527.0,4527.0,0.806,0.806,8185.0,8185.0
0,46,M,5,High School,Single,$40K - $60K,Blue,37,3,2,3,6340.0,1985,4355.0,0.403,3536.0,61,0.419,0.313,3536.0,3536.0,0.403,0.403,6340.0,6340.0
0,62,M,1,Graduate,Single,$80K - $120K,Blue,51,6,2,3,5711.0,0,5711.0,0.583,4320.0,72,0.674,0.0,4320.0,4320.0,0.583,0.583,5711.0,5711.0
0,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258.0,1600,658.0,0.607,4275.0,76,0.551,0.709,4275.0,4275.0,0.607,0.607,2258.0,2258.0
1,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086.0,2007,79.0,1.051,2537.0,48,0.6,0.962,2537.0,2537.0,1.051,1.051,2086.0,2086.0
0,44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256.0,1013,2243.0,0.988,5079.0,81,0.841,0.311,5079.0,5079.0,0.988,0.988,3256.0,3256.0
0,50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854.0,2136,12718.0,0.568,3659.0,68,0.581,0.144,3659.0,3659.0,0.568,0.568,14854.0,14854.0
0,49,M,4,College,Divorced,$120K +,Blue,41,3,1,1,7184.0,1207,5977.0,0.657,3244.0,58,1.0,0.168,3244.0,3244.0,0.657,0.657,7184.0,7184.0
0,48,M,3,Unknown,Unknown,$40K - $60K,Blue,37,3,2,4,6541.0,1119,5422.0,0.496,3902.0,63,0.432,0.171,3902.0,3902.0,0.496,0.496,6541.0,6541.0
0,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9065.0,641,8424.0,0.788,4693.0,83,0.627,0.071,4693.0,4693.0,0.788,0.788,9065.0,9065.0
1,54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682.0,2517,1165.0,0.379,1642.0,35,0.25,0.684,1642.0,1642.0,0.379,0.379,3682.0,3682.0
1,56,F,2,Doctorate,Married,Less than $40K,Blue,51,4,6,5,1438.3,0,1438.3,0.699,2229.0,40,0.6,0.0,2229.0,2229.0,0.699,0.699,1438.3,1438.3
1,46,F,4,Graduate,Married,Unknown,Blue,36,4,3,4,2286.0,0,2286.0,1.057,2798.0,40,0.481,0.0,2798.0,2798.0,1.057,1.057,2286.0,2286.0
0,57,M,3,High School,Single,$80K - $120K,Blue,38,4,3,1,12663.0,1028,11635.0,0.791,3297.0,54,0.688,0.081,3297.0,3297.0,0.791,0.791,12663.0,12663.0
0,48,F,2,College,Single,Less than $40K,Blue,35,3,3,1,1438.3,816,622.3,0.842,4777.0,69,0.917,0.567,4777.0,4777.0,0.842,0.842,1438.3,1438.3
0,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438.3,668,770.3,0.931,5205.0,78,0.773,0.464,5205.0,5205.0,0.931,0.931,1438.3,1438.3
0,45,F,3,High School,Married,Unknown,Blue,34,4,2,1,5056.0,0,5056.0,0.905,4428.0,78,0.696,0.0,4428.0,4428.0,0.905,0.905,5056.0,5056.0
1,53,F,0,Graduate,Single,Less than $40K,Blue,40,4,1,4,1438.3,0,1438.3,0.503,2014.0,53,0.472,0.0,2014.0,2014.0,0.503,0.503,1438.3,1438.3
0,26,M,0,Unknown,Married,$120K +,Blue,17,4,2,1,23836.25,2005,22660.75,0.52,3863.0,72,0.756,0.065,3863.0,3863.0,0.52,0.52,23836.25,23836.25
0,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,2,0,1804.0,1040,764.0,1.002,5308.0,78,0.773,0.576,5308.0,5308.0,1.002,1.002,1804.0,1804.0
0,43,M,2,College,Married,$80K - $120K,Blue,24,6,1,4,1669.0,0,1669.0,0.698,3591.0,59,0.788,0.0,3591.0,3591.0,0.698,0.698,1669.0,1669.0
0,33,F,2,High School,Divorced,Unknown,Blue,15,3,3,4,9725.0,0,9725.0,0.75,4062.0,65,0.711,0.0,4062.0,4062.0,0.75,0.75,9725.0,9725.0
0,45,M,1,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,21696.0,1036,20660.0,0.965,3354.0,76,0.854,0.048,3354.0,3354.0,0.965,0.965,21696.0,21696.0
0,49,F,2,High School,Married,Less than $40K,Blue,39,5,3,1,2992.0,1845,1147.0,0.707,4339.0,84,0.75,0.617,4339.0,4339.0,0.707,0.707,2992.0,2992.0
0,38,F,1,Doctorate,Single,Less than $40K,Blue,26,5,2,4,1934.0,985,949.0,0.72,4019.0,78,0.857,0.509,4019.0,4019.0,0.72,0.72,1934.0,1934.0
0,43,M,5,Uneducated,Married,$120K +,Blue,31,4,3,4,23836.25,830,22660.75,0.54,3789.0,57,0.541,0.024,3789.0,3789.0,0.54,0.54,23836.25,23836.25
0,42,F,4,Uneducated,Single,Less than $40K,Blue,36,6,2,1,1734.0,0,1734.0,0.593,4092.0,76,1.054,0.0,4092.0,4092.0,0.593,0.593,1734.0,1734.0
0,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3,3,4,1438.3,838,600.3,0.61,3910.0,75,0.63,0.583,3910.0,3910.0,0.61,0.61,1438.3,1438.3
1,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,886,552.3,0.28900000000000003,1674.0,42,0.312,0.616,1674.0,1674.0,0.28900000000000003,0.28900000000000003,1438.3,1438.3
0,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673.0,0,9673.0,0.655,3541.0,87,0.851,0.0,3541.0,3541.0,0.655,0.655,9673.0,9673.0
0,56,F,2,Doctorate,Single,$40K - $60K,Blue,38,5,1,4,3609.0,1026,2583.0,0.67,4318.0,81,0.588,0.284,4318.0,4318.0,0.67,0.67,3609.0,3609.0
1,39,F,2,Uneducated,Single,Less than $40K,Blue,36,4,3,1,1438.3,576,862.3,0.849,2567.0,48,0.6,0.4,2567.0,2567.0,0.849,0.849,1438.3,1438.3
0,39,M,2,Graduate,Single,$40K - $60K,Blue,26,6,3,2,6423.0,0,6423.0,1.051,4295.0,70,0.795,0.0,4295.0,4295.0,1.051,1.051,6423.0,6423.0
1,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899.0,0,14899.0,0.381,1519.0,26,0.368,0.0,1519.0,1519.0,0.381,0.381,14899.0,14899.0
0,52,F,2,College,Married,$40K - $60K,Blue,41,3,1,1,3224.0,2111,1113.0,0.601,3707.0,74,0.682,0.655,3707.0,3707.0,0.601,0.601,3224.0,3224.0
0,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135.0,1606,2529.0,0.734,3334.0,56,0.6,0.388,3334.0,3334.0,0.734,0.734,4135.0,4135.0
0,44,M,1,Unknown,Married,$60K - $80K,Blue,33,6,2,3,4969.0,1187,3782.0,0.714,3878.0,82,0.783,0.239,3878.0,3878.0,0.714,0.714,4969.0,4969.0
0,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376.0,1219,7157.0,0.644,4015.0,77,0.75,0.146,4015.0,4015.0,0.644,0.644,8376.0,8376.0
0,44,M,2,Unknown,Single,$80K - $120K,Blue,31,5,5,2,3454.0,2065,1389.0,0.816,4026.0,67,0.718,0.598,4026.0,4026.0,0.816,0.816,3454.0,3454.0
0,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,23836.25,1987,22660.75,0.566,4442.0,76,0.767,0.077,4442.0,4442.0,0.566,0.566,23836.25,23836.25
0,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438.3,535,903.3,0.678,3016.0,80,0.739,0.372,3016.0,3016.0,0.678,0.678,1438.3,1438.3
1,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0,0,1556.0,0.69,2283.0,46,0.586,0.0,2283.0,2283.0,0.69,0.69,1556.0,1556.0
1,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701.0,215,8486.0,0.527,1999.0,41,0.414,0.025,1999.0,1999.0,0.527,0.527,8701.0,8701.0
1,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600.0,2517,3083.0,0.628,2296.0,46,0.586,0.449,2296.0,2296.0,0.628,0.628,5600.0,5600.0
0,45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900.0,2018,882.0,0.705,4467.0,79,0.756,0.696,4467.0,4467.0,0.705,0.705,2900.0,2900.0
0,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0,2185,2721.0,0.66,3999.0,71,1.088,0.445,3999.0,3999.0,0.66,0.66,4906.0,4906.0
0,41,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,4,2687.0,1317,1370.0,0.58,4096.0,76,0.727,0.49,4096.0,4096.0,0.58,0.58,2687.0,2687.0
0,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0,1418,3046.0,0.92,3870.0,73,0.46,0.318,3870.0,3870.0,0.92,0.92,4464.0,4464.0
0,51,F,2,Graduate,Single,$40K - $60K,Blue,45,5,1,3,1438.3,869,569.3,0.791,4124.0,59,0.967,0.604,4124.0,4124.0,0.791,0.791,1438.3,1438.3
0,34,F,1,College,Married,Less than $40K,Blue,16,6,1,4,2221.0,1814,407.0,0.82,4758.0,64,0.641,0.817,4758.0,4758.0,0.82,0.82,2221.0,2221.0
0,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966.0,2371,595.0,0.969,4416.0,83,0.844,0.799,4416.0,4416.0,0.969,0.969,2966.0,2966.0
0,38,F,2,High School,Married,$40K - $60K,Blue,31,4,2,4,1593.0,1091,502.0,0.87,4136.0,67,0.718,0.685,4136.0,4136.0,0.87,0.87,1593.0,1593.0
0,41,F,2,Uneducated,Single,Less than $40K,Blue,31,5,3,3,2450.0,1490,960.0,0.747,3778.0,64,0.684,0.608,3778.0,3778.0,0.747,0.747,2450.0,2450.0
0,53,F,3,Graduate,Divorced,Less than $40K,Blue,42,3,2,4,1529.0,563,966.0,0.785,4220.0,83,0.844,0.368,4220.0,4220.0,0.785,0.785,1529.0,1529.0
0,45,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274.0,883,5391.0,0.626,4726.0,82,0.708,0.141,4726.0,4726.0,0.626,0.626,6274.0,6274.0
0,43,F,4,Unknown,Single,Less than $40K,Blue,33,5,2,4,1438.3,0,1438.3,0.679,3932.0,62,0.771,0.0,3932.0,3932.0,0.679,0.679,1438.3,1438.3
0,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,1,2,2134.0,1085,1049.0,0.656,4224.0,75,1.027,0.508,4224.0,4224.0,0.656,0.656,2134.0,2134.0
0,50,M,1,College,Married,$80K - $120K,Blue,33,5,3,2,17158.0,1211,15947.0,0.778,4153.0,91,0.685,0.071,4153.0,4153.0,0.778,0.778,17158.0,17158.0
0,51,F,2,Uneducated,Married,$40K - $60K,Blue,36,6,3,3,3359.0,873,2486.0,0.785,4572.0,81,0.688,0.26,4572.0,4572.0,0.785,0.785,3359.0,3359.0
0,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997.0,1424,10573.0,0.749,4125.0,80,0.86,0.119,4125.0,4125.0,0.749,0.749,11997.0,11997.0
0,41,F,2,Graduate,Married,Less than $40K,Blue,32,3,3,2,3302.0,1980,1322.0,0.625,3899.0,65,0.711,0.6,3899.0,3899.0,0.625,0.625,3302.0,3302.0
1,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370.0,34,0.789,0.629,2370.0,2370.0,0.714,0.714,2687.0,2687.0
0,53,F,3,Post-Graduate,Married,Less than $40K,Blue,43,4,3,4,1438.3,0,1438.3,0.939,4075.0,71,0.614,0.0,4075.0,4075.0,0.939,0.939,1438.3,1438.3
1,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252.0,42,0.4,0.175,2252.0,2252.0,0.494,0.494,1801.0,1801.0
1,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573.0,2076,2497.0,0.839,2720.0,46,0.484,0.454,2720.0,2720.0,0.839,0.839,4573.0,4573.0
1,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860.0,2517,343.0,0.38,1544.0,45,0.364,0.88,1544.0,1544.0,0.38,0.38,2860.0,2860.0
0,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387.0,0,13387.0,0.746,3706.0,81,0.62,0.0,3706.0,3706.0,0.746,0.746,13387.0,13387.0
0,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283.0,1020,1263.0,0.944,3687.0,68,1.125,0.447,3687.0,3687.0,0.944,0.944,2283.0,2283.0
1,47,F,4,Unknown,Married,Less than $40K,Blue,36,3,3,3,2033.0,228,1805.0,0.904,2572.0,43,0.72,0.112,2572.0,2572.0,0.904,0.904,2033.0,2033.0
0,49,F,5,High School,Married,$40K - $60K,Blue,33,6,3,2,2506.0,1549,957.0,0.752,4747.0,91,0.936,0.618,4747.0,4747.0,0.752,0.752,2506.0,2506.0
0,47,F,1,Uneducated,Single,Less than $40K,Blue,36,5,2,3,1438.3,735,703.3,0.762,4220.0,87,0.673,0.511,4220.0,4220.0,0.762,0.762,1438.3,1438.3
0,42,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,6,5,1,2447.0,2195,252.0,0.717,4544.0,80,0.667,0.897,4544.0,4544.0,0.717,0.717,2447.0,2447.0
0,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438.3,814,624.3,0.675,4217.0,72,0.5,0.566,4217.0,4217.0,0.675,0.675,1438.3,1438.3
0,41,M,2,Graduate,Married,$80K - $120K,Blue,35,3,3,4,10873.0,1514,9359.0,0.879,5089.0,82,0.783,0.139,5089.0,5089.0,0.879,0.879,10873.0,10873.0
1,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596.0,2199,5397.0,0.633,2164.0,45,0.5,0.289,2164.0,2164.0,0.633,0.633,7596.0,7596.0
1,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921.0,2412,509.0,0.823,2612.0,33,0.375,0.826,2612.0,2612.0,0.823,0.823,2921.0,2921.0
0,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136.0,0,10136.0,0.428,4429.0,78,0.472,0.0,4429.0,4429.0,0.428,0.428,10136.0,10136.0
0,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0,1094,1093.0,0.843,4222.0,61,0.649,0.5,4222.0,4222.0,0.843,0.843,2187.0,2187.0
0,60,F,0,Uneducated,Single,Less than $40K,Blue,48,3,2,3,3302.0,2517,785.0,0.785,4613.0,85,0.932,0.762,4613.0,4613.0,0.785,0.785,3302.0,3302.0
0,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,23836.25,2330,22660.75,0.65,3821.0,81,0.841,0.075,3821.0,3821.0,0.65,0.65,23836.25,23836.25
0,48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2,0,2578.0,2424,154.0,0.517,4077.0,78,0.625,0.94,4077.0,4077.0,0.517,0.517,2578.0,2578.0
1,51,F,1,Unknown,Married,Less than $40K,Blue,32,5,3,3,1438.3,0,1438.3,0.905,2585.0,45,0.5,0.0,2585.0,2585.0,0.905,0.905,1438.3,1438.3
0,48,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,3034.0,468,2566.0,0.553,4172.0,66,0.784,0.154,4172.0,4172.0,0.553,0.553,3034.0,3034.0
0,46,F,1,Unknown,Single,Less than $40K,Blue,40,4,2,2,1438.3,0,1438.3,0.756,4692.0,91,0.596,0.0,4692.0,4692.0,0.756,0.756,1438.3,1438.3
0,50,F,2,Graduate,Single,Unknown,Blue,36,6,2,4,2611.0,1824,787.0,0.711,4232.0,80,0.633,0.699,4232.0,4232.0,0.711,0.711,2611.0,2611.0
0,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222.0,1398,824.0,0.785,3960.0,79,0.756,0.629,3960.0,3960.0,0.785,0.785,2222.0,2222.0
1,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,3,4,3328.0,2517,811.0,0.553,2196.0,47,0.621,0.756,2196.0,2196.0,0.553,0.553,3328.0,3328.0
1,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440.0,1002,1438.0,0.28900000000000003,1533.0,42,0.22799999999999998,0.411,1533.0,1533.0,0.28900000000000003,0.28900000000000003,2440.0,2440.0
0,54,F,4,College,Single,Unknown,Blue,48,3,2,2,9723.0,1307,8416.0,0.803,4043.0,76,0.9,0.134,4043.0,4043.0,0.803,0.803,9723.0,9723.0
0,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,1,0,2346.0,2150,196.0,0.666,4592.0,90,0.8,0.916,4592.0,4592.0,0.666,0.666,2346.0,2346.0
0,51,M,2,Graduate,Married,$60K - $80K,Silver,36,3,6,3,23836.25,0,22660.75,0.651,3969.0,78,0.902,0.0,3969.0,3969.0,0.651,0.651,23836.25,23836.25
1,39,F,4,High School,Single,Unknown,Blue,36,3,2,4,12405.0,0,12405.0,0.949,3151.0,39,0.444,0.0,3151.0,3151.0,0.949,0.949,12405.0,12405.0
0,47,M,1,High School,Single,$80K - $120K,Blue,36,4,3,4,17655.0,0,17655.0,0.583,3692.0,79,0.549,0.0,3692.0,3692.0,0.583,0.583,17655.0,17655.0
